holiday,date,Total,megawatthours
0,2019-05-25 04:00:00+00:00,441839,446800
0,2019-05-25 05:00:00+00:00,412863,418935
0,2019-05-25 06:00:00+00:00,390222,394398
0,2019-05-25 07:00:00+00:00,371230,375651
0,2019-05-25 08:00:00+00:00,361330,362117
0,2019-05-25 09:00:00+00:00,353711,354304
0,2019-05-25 10:00:00+00:00,349317,350982
0,2019-05-25 11:00:00+00:00,352074,351216
0,2019-05-25 12:00:00+00:00,357878,356243
0,2019-05-25 13:00:00+00:00,377814,375155
0,2019-05-25 14:00:00+00:00,403827,401245
0,2019-05-25 15:00:00+00:00,431148,427678
0,2019-05-25 16:00:00+00:00,452620,452038
0,2019-05-25 17:00:00+00:00,472235,471385
0,2019-05-25 18:00:00+00:00,486849,486035
0,2019-05-25 19:00:00+00:00,498005,497723
0,2019-05-25 20:00:00+00:00,506490,507058
0,2019-05-25 21:00:00+00:00,513826,514175
0,2019-05-25 22:00:00+00:00,514618,517343
0,2019-05-25 23:00:00+00:00,511036,514938
0,2019-05-26 00:00:00+00:00,501545,505786
0,2019-05-26 01:00:00+00:00,490590,493509
0,2019-05-26 02:00:00+00:00,477254,482796
0,2019-05-26 03:00:00+00:00,459278,465056
0,2019-05-26 04:00:00+00:00,435396,440905
0,2019-05-26 05:00:00+00:00,407921,412632
0,2019-05-26 06:00:00+00:00,386727,388484
0,2019-05-26 07:00:00+00:00,370130,371722
0,2019-05-26 08:00:00+00:00,357017,359099
0,2019-05-26 09:00:00+00:00,349542,350321
0,2019-05-26 10:00:00+00:00,344088,346059
0,2019-05-26 11:00:00+00:00,343452,344144
0,2019-05-26 12:00:00+00:00,350113,349406
0,2019-05-26 13:00:00+00:00,371618,368792
0,2019-05-26 14:00:00+00:00,397141,395380
0,2019-05-26 15:00:00+00:00,423943,422765
0,2019-05-26 16:00:00+00:00,448570,447744
0,2019-05-26 17:00:00+00:00,468146,468535
0,2019-05-26 18:00:00+00:00,485764,485980
0,2019-05-26 19:00:00+00:00,497700,498431
0,2019-05-26 20:00:00+00:00,506091,507513
0,2019-05-26 21:00:00+00:00,511819,514064
0,2019-05-26 22:00:00+00:00,512156,516791
0,2019-05-26 23:00:00+00:00,508000,512264
1,2019-05-27 00:00:00+00:00,497020,501040
1,2019-05-27 01:00:00+00:00,483316,487161
1,2019-05-27 02:00:00+00:00,468602,476135
1,2019-05-27 03:00:00+00:00,453134,458135
1,2019-05-27 04:00:00+00:00,425820,434017
1,2019-05-27 05:00:00+00:00,400383,406626
1,2019-05-27 06:00:00+00:00,380242,384022
1,2019-05-27 07:00:00+00:00,363334,366888
1,2019-05-27 08:00:00+00:00,352525,355161
1,2019-05-27 09:00:00+00:00,347709,348491
1,2019-05-27 10:00:00+00:00,346363,347231
1,2019-05-27 11:00:00+00:00,347106,347553
1,2019-05-27 12:00:00+00:00,354159,353296
1,2019-05-27 13:00:00+00:00,374245,369976
1,2019-05-27 14:00:00+00:00,399663,395494
1,2019-05-27 15:00:00+00:00,426400,424224
1,2019-05-27 16:00:00+00:00,452402,451057
1,2019-05-27 17:00:00+00:00,472274,472076
1,2019-05-27 18:00:00+00:00,489097,488500
1,2019-05-27 19:00:00+00:00,502025,501001
1,2019-05-27 20:00:00+00:00,511307,509414
1,2019-05-27 21:00:00+00:00,518560,517982
1,2019-05-27 22:00:00+00:00,522016,523915
1,2019-05-27 23:00:00+00:00,517667,521667
0,2019-05-28 00:00:00+00:00,509435,513384
0,2019-05-28 01:00:00+00:00,501160,503821
0,2019-05-28 02:00:00+00:00,485230,492653
0,2019-05-28 03:00:00+00:00,463123,470938
0,2019-05-28 04:00:00+00:00,431414,442792
0,2019-05-28 05:00:00+00:00,411931,414735
0,2019-05-28 06:00:00+00:00,388480,391847
0,2019-05-28 07:00:00+00:00,373605,373830
0,2019-05-28 08:00:00+00:00,362122,362766
0,2019-05-28 09:00:00+00:00,359519,358399
0,2019-05-28 10:00:00+00:00,368694,364925
0,2019-05-28 11:00:00+00:00,386598,383616
0,2019-05-28 12:00:00+00:00,408774,407330
0,2019-05-28 13:00:00+00:00,433374,432978
0,2019-05-28 14:00:00+00:00,460314,459887
0,2019-05-28 15:00:00+00:00,487078,485629
0,2019-05-28 16:00:00+00:00,508247,507533
0,2019-05-28 17:00:00+00:00,524688,525255
0,2019-05-28 18:00:00+00:00,542525,541699
0,2019-05-28 19:00:00+00:00,554567,553510
0,2019-05-28 20:00:00+00:00,561152,561085
0,2019-05-28 21:00:00+00:00,566117,566880
0,2019-05-28 22:00:00+00:00,565389,568796
0,2019-05-28 23:00:00+00:00,560017,563318
0,2019-05-29 00:00:00+00:00,548724,552001
0,2019-05-29 01:00:00+00:00,535514,538409
0,2019-05-29 02:00:00+00:00,516997,524834
0,2019-05-29 03:00:00+00:00,491857,500709
0,2019-05-29 04:00:00+00:00,452651,470314
0,2019-05-29 05:00:00+00:00,434647,439330
0,2019-05-29 06:00:00+00:00,411174,413821
0,2019-05-29 07:00:00+00:00,391739,394342
0,2019-05-29 08:00:00+00:00,381867,381860
0,2019-05-29 09:00:00+00:00,378288,376719
0,2019-05-29 10:00:00+00:00,385455,382361
0,2019-05-29 11:00:00+00:00,398824,398118
0,2019-05-29 12:00:00+00:00,419126,417835
0,2019-05-29 13:00:00+00:00,440632,440478
0,2019-05-29 14:00:00+00:00,465892,463720
0,2019-05-29 15:00:00+00:00,485889,485595
0,2019-05-29 16:00:00+00:00,506481,505422
0,2019-05-29 17:00:00+00:00,521785,521371
0,2019-05-29 18:00:00+00:00,535469,535625
0,2019-05-29 19:00:00+00:00,545652,545510
0,2019-05-29 20:00:00+00:00,550391,552114
0,2019-05-29 21:00:00+00:00,555097,556845
0,2019-05-29 22:00:00+00:00,555006,558097
0,2019-05-29 23:00:00+00:00,548081,552534
0,2019-05-30 00:00:00+00:00,534760,539864
0,2019-05-30 01:00:00+00:00,522481,527312
0,2019-05-30 02:00:00+00:00,507257,514966
0,2019-05-30 03:00:00+00:00,484177,491128
0,2019-05-30 04:00:00+00:00,456841,463368
0,2019-05-30 05:00:00+00:00,428687,434347
0,2019-05-30 06:00:00+00:00,402991,405797
0,2019-05-30 07:00:00+00:00,383807,387415
0,2019-05-30 08:00:00+00:00,374817,375355
0,2019-05-30 09:00:00+00:00,372302,370644
0,2019-05-30 10:00:00+00:00,379770,376611
0,2019-05-30 11:00:00+00:00,395229,392980
0,2019-05-30 12:00:00+00:00,413590,412730
0,2019-05-30 13:00:00+00:00,433119,433571
0,2019-05-30 14:00:00+00:00,455991,455440
0,2019-05-30 15:00:00+00:00,477858,477269
0,2019-05-30 16:00:00+00:00,495261,496165
0,2019-05-30 17:00:00+00:00,511084,513071
0,2019-05-30 18:00:00+00:00,524555,527503
0,2019-05-30 19:00:00+00:00,536291,539376
0,2019-05-30 20:00:00+00:00,542650,546824
0,2019-05-30 21:00:00+00:00,550395,551977
0,2019-05-30 22:00:00+00:00,549700,554376
0,2019-05-30 23:00:00+00:00,553137,556994
0,2019-05-31 00:00:00+00:00,538382,541298
0,2019-05-31 01:00:00+00:00,525263,530672
0,2019-05-31 02:00:00+00:00,508148,518395
0,2019-05-31 03:00:00+00:00,487323,494566
0,2019-05-31 04:00:00+00:00,457590,465502
0,2019-05-31 05:00:00+00:00,429360,434987
0,2019-05-31 06:00:00+00:00,407157,409222
0,2019-05-31 07:00:00+00:00,387413,388768
0,2019-05-31 08:00:00+00:00,376216,375944
0,2019-05-31 09:00:00+00:00,373797,370303
0,2019-05-31 10:00:00+00:00,380077,375535
0,2019-05-31 11:00:00+00:00,395291,390047
0,2019-05-31 12:00:00+00:00,413107,410603
0,2019-05-31 13:00:00+00:00,431549,431696
0,2019-05-31 14:00:00+00:00,455110,454187
0,2019-05-31 15:00:00+00:00,478561,477259
0,2019-05-31 16:00:00+00:00,498480,497424
0,2019-05-31 17:00:00+00:00,513648,514705
0,2019-05-31 18:00:00+00:00,529268,530702
0,2019-05-31 19:00:00+00:00,542659,543252
0,2019-05-31 20:00:00+00:00,552050,552989
0,2019-05-31 21:00:00+00:00,557796,559824
0,2019-05-31 22:00:00+00:00,556488,559894
0,2019-05-31 23:00:00+00:00,546699,552455
0,2019-06-01 00:00:00+00:00,533071,537973
0,2019-06-01 01:00:00+00:00,517454,522510
0,2019-06-01 02:00:00+00:00,499132,508024
0,2019-06-01 03:00:00+00:00,480516,485551
0,2019-06-01 04:00:00+00:00,454076,457018
0,2019-06-01 05:00:00+00:00,422564,427816
0,2019-06-01 06:00:00+00:00,396144,400841
0,2019-06-01 07:00:00+00:00,377198,380978
0,2019-06-01 08:00:00+00:00,363545,367514
0,2019-06-01 09:00:00+00:00,357267,359033
0,2019-06-01 10:00:00+00:00,354673,356675
0,2019-06-01 11:00:00+00:00,356133,357295
0,2019-06-01 12:00:00+00:00,364436,364866
0,2019-06-01 13:00:00+00:00,381290,383285
0,2019-06-01 14:00:00+00:00,403724,405835
0,2019-06-01 15:00:00+00:00,431528,430162
0,2019-06-01 16:00:00+00:00,453920,455538
0,2019-06-01 17:00:00+00:00,475599,477761
0,2019-06-01 18:00:00+00:00,494196,495992
0,2019-06-01 19:00:00+00:00,509693,510878
0,2019-06-01 20:00:00+00:00,518965,521780
0,2019-06-01 21:00:00+00:00,526197,529440
0,2019-06-01 22:00:00+00:00,526785,531844
0,2019-06-01 23:00:00+00:00,522215,527602
0,2019-06-02 00:00:00+00:00,509067,515751
0,2019-06-02 01:00:00+00:00,496029,501739
0,2019-06-02 02:00:00+00:00,479082,488521
0,2019-06-02 03:00:00+00:00,458407,467090
0,2019-06-02 04:00:00+00:00,435354,441194
0,2019-06-02 05:00:00+00:00,408255,414103
0,2019-06-02 06:00:00+00:00,385604,390855
0,2019-06-02 07:00:00+00:00,368961,371784
0,2019-06-02 08:00:00+00:00,358757,359206
0,2019-06-02 09:00:00+00:00,351023,351544
0,2019-06-02 10:00:00+00:00,346602,347206
0,2019-06-02 11:00:00+00:00,345693,344971
0,2019-06-02 12:00:00+00:00,353645,350734
0,2019-06-02 13:00:00+00:00,369691,368585
0,2019-06-02 14:00:00+00:00,392269,390832
0,2019-06-02 15:00:00+00:00,416185,414978
0,2019-06-02 16:00:00+00:00,443258,440830
0,2019-06-02 17:00:00+00:00,463330,463547
0,2019-06-02 18:00:00+00:00,481681,482119
0,2019-06-02 19:00:00+00:00,496255,496972
0,2019-06-02 20:00:00+00:00,507615,509068
0,2019-06-02 21:00:00+00:00,518174,519978
0,2019-06-02 22:00:00+00:00,523010,525829
0,2019-06-02 23:00:00+00:00,520980,525085
0,2019-06-03 00:00:00+00:00,511100,517019
0,2019-06-03 01:00:00+00:00,501818,506139
0,2019-06-03 02:00:00+00:00,487856,494660
0,2019-06-03 03:00:00+00:00,464877,472478
0,2019-06-03 04:00:00+00:00,439127,444068
0,2019-06-03 05:00:00+00:00,411364,414945
0,2019-06-03 06:00:00+00:00,388102,390139
0,2019-06-03 07:00:00+00:00,371489,373128
0,2019-06-03 08:00:00+00:00,361294,362082
0,2019-06-03 09:00:00+00:00,357324,356507
0,2019-06-03 10:00:00+00:00,366024,361823
0,2019-06-03 11:00:00+00:00,381237,377514
0,2019-06-03 12:00:00+00:00,397856,396973
0,2019-06-03 13:00:00+00:00,416213,418181
0,2019-06-03 14:00:00+00:00,440295,440434
0,2019-06-03 15:00:00+00:00,461961,463272
0,2019-06-03 16:00:00+00:00,482321,484760
0,2019-06-03 17:00:00+00:00,500779,503400
0,2019-06-03 18:00:00+00:00,515792,518524
0,2019-06-03 19:00:00+00:00,529299,530677
0,2019-06-03 20:00:00+00:00,538411,540364
0,2019-06-03 21:00:00+00:00,545752,547745
0,2019-06-03 22:00:00+00:00,548975,551440
0,2019-06-03 23:00:00+00:00,544557,548009
0,2019-06-04 00:00:00+00:00,531871,537335
0,2019-06-04 01:00:00+00:00,521505,525492
0,2019-06-04 02:00:00+00:00,505521,513090
0,2019-06-04 03:00:00+00:00,479545,488363
0,2019-06-04 04:00:00+00:00,452924,457031
0,2019-06-04 05:00:00+00:00,422891,426623
0,2019-06-04 06:00:00+00:00,401004,401046
0,2019-06-04 07:00:00+00:00,380333,382031
0,2019-06-04 08:00:00+00:00,369411,369894
0,2019-06-04 09:00:00+00:00,367271,365141
0,2019-06-04 10:00:00+00:00,372908,369750
0,2019-06-04 11:00:00+00:00,386458,384686
0,2019-06-04 12:00:00+00:00,403098,402802
0,2019-06-04 13:00:00+00:00,420609,421222
0,2019-06-04 14:00:00+00:00,440539,441112
0,2019-06-04 15:00:00+00:00,461300,461738
0,2019-06-04 16:00:00+00:00,479365,481389
0,2019-06-04 17:00:00+00:00,496949,499731
0,2019-06-04 18:00:00+00:00,514295,516353
0,2019-06-04 19:00:00+00:00,529274,530965
0,2019-06-04 20:00:00+00:00,541458,541784
0,2019-06-04 21:00:00+00:00,548843,549336
0,2019-06-04 22:00:00+00:00,551127,553437
0,2019-06-04 23:00:00+00:00,546145,550536
0,2019-06-05 00:00:00+00:00,538688,541894
0,2019-06-05 01:00:00+00:00,527198,531832
0,2019-06-05 02:00:00+00:00,510840,521260
0,2019-06-05 03:00:00+00:00,488719,498404
0,2019-06-05 04:00:00+00:00,455563,467308
0,2019-06-05 05:00:00+00:00,431710,437049
0,2019-06-05 06:00:00+00:00,409427,412569
0,2019-06-05 07:00:00+00:00,393238,394221
0,2019-06-05 08:00:00+00:00,381075,381616
0,2019-06-05 09:00:00+00:00,375039,375350
0,2019-06-05 10:00:00+00:00,381809,379216
0,2019-06-05 11:00:00+00:00,400125,396431
0,2019-06-05 12:00:00+00:00,419309,417756
0,2019-06-05 13:00:00+00:00,437402,438223
0,2019-06-05 14:00:00+00:00,460076,459269
0,2019-06-05 15:00:00+00:00,482586,481203
0,2019-06-05 16:00:00+00:00,500530,501058
0,2019-06-05 17:00:00+00:00,519437,518641
0,2019-06-05 18:00:00+00:00,536021,536603
0,2019-06-05 19:00:00+00:00,552030,550782
0,2019-06-05 20:00:00+00:00,560588,561239
0,2019-06-05 21:00:00+00:00,566031,568596
0,2019-06-05 22:00:00+00:00,567579,572698
0,2019-06-05 23:00:00+00:00,561665,566708
0,2019-06-06 00:00:00+00:00,552028,557454
0,2019-06-06 01:00:00+00:00,541578,546552
0,2019-06-06 02:00:00+00:00,524569,533702
0,2019-06-06 03:00:00+00:00,499836,509070
0,2019-06-06 04:00:00+00:00,462019,478052
0,2019-06-06 05:00:00+00:00,440855,448199
0,2019-06-06 06:00:00+00:00,418909,421537
0,2019-06-06 07:00:00+00:00,399854,401052
0,2019-06-06 08:00:00+00:00,387791,388095
0,2019-06-06 09:00:00+00:00,383534,382355
0,2019-06-06 10:00:00+00:00,388500,387694
0,2019-06-06 11:00:00+00:00,405081,403105
0,2019-06-06 12:00:00+00:00,423593,421640
0,2019-06-06 13:00:00+00:00,443865,443502
0,2019-06-06 14:00:00+00:00,467391,465465
0,2019-06-06 15:00:00+00:00,489513,486704
0,2019-06-06 16:00:00+00:00,505735,505728
0,2019-06-06 17:00:00+00:00,520529,522281
0,2019-06-06 18:00:00+00:00,537374,537470
0,2019-06-06 19:00:00+00:00,550370,551136
0,2019-06-06 20:00:00+00:00,560616,560598
0,2019-06-06 21:00:00+00:00,566871,567958
0,2019-06-06 22:00:00+00:00,567705,570171
0,2019-06-06 23:00:00+00:00,559835,564568
0,2019-06-07 00:00:00+00:00,549001,554070
0,2019-06-07 01:00:00+00:00,538492,541854
0,2019-06-07 02:00:00+00:00,519785,528764
0,2019-06-07 03:00:00+00:00,496805,505022
0,2019-06-07 04:00:00+00:00,466265,473587
0,2019-06-07 05:00:00+00:00,439291,443415
0,2019-06-07 06:00:00+00:00,415848,418637
0,2019-06-07 07:00:00+00:00,396487,398691
0,2019-06-07 08:00:00+00:00,385388,385528
0,2019-06-07 09:00:00+00:00,382291,379686
0,2019-06-07 10:00:00+00:00,386393,384260
0,2019-06-07 11:00:00+00:00,399802,397648
0,2019-06-07 12:00:00+00:00,417421,414848
0,2019-06-07 13:00:00+00:00,437034,435789
0,2019-06-07 14:00:00+00:00,461189,457930
0,2019-06-07 15:00:00+00:00,483234,480640
0,2019-06-07 16:00:00+00:00,501891,500819
0,2019-06-07 17:00:00+00:00,517242,517772
0,2019-06-07 18:00:00+00:00,532121,532586
0,2019-06-07 19:00:00+00:00,543192,543699
0,2019-06-07 20:00:00+00:00,548170,549181
0,2019-06-07 21:00:00+00:00,550973,552485
0,2019-06-07 22:00:00+00:00,549113,551683
0,2019-06-07 23:00:00+00:00,540494,544010
0,2019-06-08 00:00:00+00:00,527308,532116
0,2019-06-08 01:00:00+00:00,514632,519612
0,2019-06-08 02:00:00+00:00,498760,506929
0,2019-06-08 03:00:00+00:00,478872,487480
0,2019-06-08 04:00:00+00:00,456398,459759
0,2019-06-08 05:00:00+00:00,427272,432779
0,2019-06-08 06:00:00+00:00,402807,406814
0,2019-06-08 07:00:00+00:00,384542,386996
0,2019-06-08 08:00:00+00:00,372310,373800
0,2019-06-08 09:00:00+00:00,365899,365790
0,2019-06-08 10:00:00+00:00,362985,363320
0,2019-06-08 11:00:00+00:00,366069,365272
0,2019-06-08 12:00:00+00:00,375491,373166
0,2019-06-08 13:00:00+00:00,389323,388900
0,2019-06-08 14:00:00+00:00,414996,408959
0,2019-06-08 15:00:00+00:00,435394,430452
0,2019-06-08 16:00:00+00:00,452812,450336
0,2019-06-08 17:00:00+00:00,467001,465595
0,2019-06-08 18:00:00+00:00,479558,477458
0,2019-06-08 19:00:00+00:00,487538,485940
0,2019-06-08 20:00:00+00:00,496079,493540
0,2019-06-08 21:00:00+00:00,502313,500024
0,2019-06-08 22:00:00+00:00,504175,503416
0,2019-06-08 23:00:00+00:00,500522,501308
0,2019-06-09 00:00:00+00:00,492778,493774
0,2019-06-09 01:00:00+00:00,484544,485475
0,2019-06-09 02:00:00+00:00,470799,477368
0,2019-06-09 03:00:00+00:00,451945,460670
0,2019-06-09 04:00:00+00:00,432111,437319
0,2019-06-09 05:00:00+00:00,407003,413969
0,2019-06-09 06:00:00+00:00,394467,398228
0,2019-06-09 07:00:00+00:00,376294,378762
0,2019-06-09 08:00:00+00:00,363392,366286
0,2019-06-09 09:00:00+00:00,355554,357802
0,2019-06-09 10:00:00+00:00,352332,353592
0,2019-06-09 11:00:00+00:00,353984,353456
0,2019-06-09 12:00:00+00:00,358346,357356
0,2019-06-09 13:00:00+00:00,373664,372787
0,2019-06-09 14:00:00+00:00,396045,394641
0,2019-06-09 15:00:00+00:00,419948,417109
0,2019-06-09 16:00:00+00:00,439098,438246
0,2019-06-09 17:00:00+00:00,455146,456153
0,2019-06-09 18:00:00+00:00,470125,471081
0,2019-06-09 19:00:00+00:00,480783,480438
0,2019-06-09 20:00:00+00:00,487336,485746
0,2019-06-09 21:00:00+00:00,495930,494123
0,2019-06-09 22:00:00+00:00,501861,500943
0,2019-06-09 23:00:00+00:00,502130,502410
0,2019-06-10 00:00:00+00:00,498085,498952
0,2019-06-10 01:00:00+00:00,492893,494660
0,2019-06-10 02:00:00+00:00,481067,488138
0,2019-06-10 03:00:00+00:00,459441,469611
0,2019-06-10 04:00:00+00:00,436144,444711
0,2019-06-10 05:00:00+00:00,411291,418506
0,2019-06-10 06:00:00+00:00,392815,396614
0,2019-06-10 07:00:00+00:00,377039,381384
0,2019-06-10 08:00:00+00:00,368148,371284
0,2019-06-10 09:00:00+00:00,363943,367611
0,2019-06-10 10:00:00+00:00,373084,372842
0,2019-06-10 11:00:00+00:00,390432,388108
0,2019-06-10 12:00:00+00:00,407270,407122
0,2019-06-10 13:00:00+00:00,425302,426412
0,2019-06-10 14:00:00+00:00,446684,446980
0,2019-06-10 15:00:00+00:00,466851,467249
0,2019-06-10 16:00:00+00:00,484562,486454
0,2019-06-10 17:00:00+00:00,499363,502175
0,2019-06-10 18:00:00+00:00,514955,516488
0,2019-06-10 19:00:00+00:00,526852,529338
0,2019-06-10 20:00:00+00:00,537127,539129
0,2019-06-10 21:00:00+00:00,551351,548246
0,2019-06-10 22:00:00+00:00,551407,554907
0,2019-06-10 23:00:00+00:00,549133,554184
0,2019-06-11 00:00:00+00:00,540764,547139
0,2019-06-11 01:00:00+00:00,532062,536455
0,2019-06-11 02:00:00+00:00,513536,523521
0,2019-06-11 03:00:00+00:00,488327,499470
0,2019-06-11 04:00:00+00:00,453887,466228
0,2019-06-11 05:00:00+00:00,426661,435414
0,2019-06-11 06:00:00+00:00,401737,407992
0,2019-06-11 07:00:00+00:00,382942,388603
0,2019-06-11 08:00:00+00:00,370937,374593
0,2019-06-11 09:00:00+00:00,365825,368461
0,2019-06-11 10:00:00+00:00,370757,371613
0,2019-06-11 11:00:00+00:00,385421,383868
0,2019-06-11 12:00:00+00:00,403417,403130
0,2019-06-11 13:00:00+00:00,421044,422023
0,2019-06-11 14:00:00+00:00,440066,440604
0,2019-06-11 15:00:00+00:00,461859,459392
0,2019-06-11 16:00:00+00:00,475194,476545
0,2019-06-11 17:00:00+00:00,490933,492270
0,2019-06-11 18:00:00+00:00,507767,508469
0,2019-06-11 19:00:00+00:00,523645,523829
0,2019-06-11 20:00:00+00:00,537472,536503
0,2019-06-11 21:00:00+00:00,547616,547714
0,2019-06-11 22:00:00+00:00,550062,554095
0,2019-06-11 23:00:00+00:00,546144,552016
0,2019-06-12 00:00:00+00:00,534134,541954
0,2019-06-12 01:00:00+00:00,522052,528986
0,2019-06-12 02:00:00+00:00,504593,516290
0,2019-06-12 03:00:00+00:00,480940,492038
0,2019-06-12 04:00:00+00:00,451854,459977
0,2019-06-12 05:00:00+00:00,419902,428072
0,2019-06-12 06:00:00+00:00,393764,401876
0,2019-06-12 07:00:00+00:00,376011,382531
0,2019-06-12 08:00:00+00:00,364805,370295
0,2019-06-12 09:00:00+00:00,361923,364577
0,2019-06-12 10:00:00+00:00,366346,368245
0,2019-06-12 11:00:00+00:00,380021,380271
0,2019-06-12 12:00:00+00:00,396754,397954
0,2019-06-12 13:00:00+00:00,413455,415752
0,2019-06-12 14:00:00+00:00,432384,434102
0,2019-06-12 15:00:00+00:00,451733,453120
0,2019-06-12 16:00:00+00:00,467075,469609
0,2019-06-12 17:00:00+00:00,482432,484769
0,2019-06-12 18:00:00+00:00,496246,498994
0,2019-06-12 19:00:00+00:00,506928,510601
0,2019-06-12 20:00:00+00:00,518283,521287
0,2019-06-12 21:00:00+00:00,525320,531225
0,2019-06-12 22:00:00+00:00,529737,536491
0,2019-06-12 23:00:00+00:00,528487,535053
0,2019-06-13 00:00:00+00:00,520872,528526
0,2019-06-13 01:00:00+00:00,511860,519934
0,2019-06-13 02:00:00+00:00,496822,509104
0,2019-06-13 03:00:00+00:00,471575,486374
0,2019-06-13 04:00:00+00:00,443855,455421
0,2019-06-13 05:00:00+00:00,415517,424324
0,2019-06-13 06:00:00+00:00,390982,397524
0,2019-06-13 07:00:00+00:00,372894,379021
0,2019-06-13 08:00:00+00:00,362924,366853
0,2019-06-13 09:00:00+00:00,360441,361957
0,2019-06-13 10:00:00+00:00,365079,366395
0,2019-06-13 11:00:00+00:00,378944,379107
0,2019-06-13 12:00:00+00:00,395475,396786
0,2019-06-13 13:00:00+00:00,412862,416021
0,2019-06-13 14:00:00+00:00,433076,434887
0,2019-06-13 15:00:00+00:00,452357,453193
0,2019-06-13 16:00:00+00:00,466071,469072
0,2019-06-13 17:00:00+00:00,480801,482523
0,2019-06-13 18:00:00+00:00,492160,494908
0,2019-06-13 19:00:00+00:00,502201,505878
0,2019-06-13 20:00:00+00:00,511659,513720
0,2019-06-13 21:00:00+00:00,517070,520558
0,2019-06-13 22:00:00+00:00,519925,525000
0,2019-06-13 23:00:00+00:00,519691,523761
0,2019-06-14 00:00:00+00:00,511051,516720
0,2019-06-14 01:00:00+00:00,501208,506264
0,2019-06-14 02:00:00+00:00,482360,494208
0,2019-06-14 03:00:00+00:00,459107,472832
0,2019-06-14 04:00:00+00:00,435013,442336
0,2019-06-14 05:00:00+00:00,407399,413608
0,2019-06-14 06:00:00+00:00,383915,388704
0,2019-06-14 07:00:00+00:00,367093,371103
0,2019-06-14 08:00:00+00:00,355788,359625
0,2019-06-14 09:00:00+00:00,352653,355078
0,2019-06-14 10:00:00+00:00,355502,358096
0,2019-06-14 11:00:00+00:00,370232,370086
0,2019-06-14 12:00:00+00:00,385189,386509
0,2019-06-14 13:00:00+00:00,401973,404586
0,2019-06-14 14:00:00+00:00,421103,423045
0,2019-06-14 15:00:00+00:00,440409,442118
0,2019-06-14 16:00:00+00:00,455894,459674
0,2019-06-14 17:00:00+00:00,470006,474243
0,2019-06-14 18:00:00+00:00,482066,487255
0,2019-06-14 19:00:00+00:00,494926,499908
0,2019-06-14 20:00:00+00:00,505159,509246
0,2019-06-14 21:00:00+00:00,513225,517085
0,2019-06-14 22:00:00+00:00,515617,522267
0,2019-06-14 23:00:00+00:00,512292,519707
0,2019-06-15 00:00:00+00:00,501953,510251
0,2019-06-15 01:00:00+00:00,490592,497618
0,2019-06-15 02:00:00+00:00,476337,487770
0,2019-06-15 03:00:00+00:00,456788,468922
0,2019-06-15 04:00:00+00:00,431584,442439
0,2019-06-15 05:00:00+00:00,406755,415685
0,2019-06-15 06:00:00+00:00,385392,391852
0,2019-06-15 07:00:00+00:00,367696,373939
0,2019-06-15 08:00:00+00:00,356500,361317
0,2019-06-15 09:00:00+00:00,350968,354631
0,2019-06-15 10:00:00+00:00,346600,352248
0,2019-06-15 11:00:00+00:00,347084,353496
0,2019-06-15 12:00:00+00:00,357792,360150
